casts,cover,cover_x,cover_y,directors,id,rate,star,title,url
"['凯拉·奈特莉', '萨姆·沃辛顿', '伊娃·门德斯', '吉约姆·卡内', '格里芬·邓恩']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1072349940.jpg,2025,3000,['玛西·塔吉丁'],3230165,7.2,35,一夜迷情,https://movie.douban.com/subject/3230165/
"['马修·阿马立克', '艾玛纽尔·塞尼耶', '玛丽-乔西·克罗兹', '安妮·康斯金尼']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p553666966.jpg,2835,3780,['朱利安·施纳贝尔'],1865561,7.9,40,潜水钟与蝴蝶,https://movie.douban.com/subject/1865561/
"['丹尼尔·戴-刘易斯', '莎莉·菲尔德', '大卫·斯特雷泽恩', '约瑟夫·高登-莱维特', '詹姆斯·斯派德']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1789645296.jpg,2703,4000,['史蒂文·斯皮尔伯格'],1889242,7.7,40,林肯,https://movie.douban.com/subject/1889242/
"['戴夫·帕特尔', '鲁妮·玛拉', '大卫·文翰', '妮可·基德曼', '桑尼·帕沃']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2462515303.jpg,1500,2115,['加斯·戴维斯'],26220650,7.4,35,雄狮,https://movie.douban.com/subject/26220650/
"['布拉德·皮特', '玛丽昂·歌迪亚', '马修·古迪', '丽兹·卡潘', '夏洛特·霍普']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2402069220.jpg,1000,1316,['罗伯特·泽米吉斯'],25978126,7.0,35,间谍同盟,https://movie.douban.com/subject/25978126/
"['丹尼尔·戴-刘易斯', '保罗·达诺', '凯文·J·奥康纳', '巴里·德尔·舍曼', '狄龙·弗雷泽尔']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2196432057.jpg,1200,1600,['保罗·托马斯·安德森'],1945780,8.2,40,血色将至,https://movie.douban.com/subject/1945780/
"['詹姆斯·斯图尔特', '唐娜·里德', '莱昂纳尔·巴里摩尔', '托马斯·米切尔', '亨利·崔佛斯']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p771490367.jpg,1000,1500,['弗兰克·卡普拉'],1293749,9.2,45,生活多美好,https://movie.douban.com/subject/1293749/
"['希拉里·斯万克', '科洛·塞维尼', '彼得·萨斯加德', '布兰登·萨克斯顿']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2167014595.jpg,586,874,['金伯莉·皮尔斯'],1300528,8.1,40,男孩别哭,https://movie.douban.com/subject/1300528/
"['戴安·琳恩', '吴珊卓', '琳赛·邓肯', '雷欧·波瓦', '文森特·里奥特']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1361589750.jpg,1012,1500,['奥黛丽·威尔斯'],1307052,8.1,40,托斯卡纳艳阳下,https://movie.douban.com/subject/1307052/
"['阿尔·帕西诺', '斯蒂文·鲍尔', '米歇尔·菲佛', '玛丽·伊丽莎白·马斯特兰托尼奥', '罗伯特·劳吉亚']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p725257976.jpg,533,706,['布莱恩·德·帕尔玛'],1292065,8.2,40,疤面煞星,https://movie.douban.com/subject/1292065/
"['渡边谦', '二宫和也', '加濑亮', '中村狮童', '伊原刚志']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p973154238.jpg,1016,1500,['克林特·伊斯特伍德'],1917171,8.0,40,硫磺岛的来信,https://movie.douban.com/subject/1917171/
"['布鲁克琳·普林斯', '布丽娅·维纳特', '威廉·达福', '克里斯托弗·里维拉', '梅拉·穆德']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2496148493.jpg,2025,3000,['肖恩·贝克'],26778790,8.0,40,佛罗里达乐园,https://movie.douban.com/subject/26778790/
"['本·阿弗莱克', '安娜·肯德里克', 'J·K·西蒙斯', '乔·博恩瑟', '杰弗里·塔伯']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2355993802.jpg,2764,4096,['加文·欧康诺'],24325861,7.4,35,会计刺客,https://movie.douban.com/subject/24325861/
"['休·丹西', '萝丝·拜恩', '彼得·盖勒', '艾米·欧文', '弗兰基·费森']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p453719887.jpg,973,1500,['马克思·梅尔'],3059036,7.8,40,亚当,https://movie.douban.com/subject/3059036/
"['裘德·洛', '鲁妮·玛拉', '查宁·塔图姆', '凯瑟琳·泽塔-琼斯', '凡妮莎·肖']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1927063194.jpg,2025,3000,['史蒂文·索德伯格'],10438691,7.4,35,副作用,https://movie.douban.com/subject/10438691/
"['史蒂文·斯崔特', '卡米拉·贝勒', '蒂姆·巴洛', '马克·可汗', '克利夫·柯蒂斯']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2220872972.jpg,1969,2794,['罗兰·艾默里奇'],1949761,5.9,30,史前一万年,https://movie.douban.com/subject/1949761/
"['丹泽尔·华盛顿', '罗素·克劳', '切瓦特·埃加福特', '乔什·布洛林', '里玛莉·娜妲']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452255500.jpg,1139,1800,['雷德利·斯科特'],1578503,7.8,40,美国黑帮,https://movie.douban.com/subject/1578503/
"['阿曼达·皮特', '阿什顿·库彻', '塔恩·曼宁', '埃美·加西亚']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p700950347.jpg,911,1350,['奈吉·柯尔'],1309192,7.6,40,相见恨早,https://movie.douban.com/subject/1309192/
"['伊恩·麦克莱恩', '劳拉·琳妮', '真田广之', '米洛·帕克', '哈蒂·莫拉汉']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2268827627.jpg,2025,3000,['比尔·康顿'],25727048,7.7,40,福尔摩斯先生,https://movie.douban.com/subject/25727048/
"['布蕾克·莱弗利', '米契尔·哈思曼', '哈里森·福特', '艾伦·伯斯汀', '凯西·贝克']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2234995897.jpg,3750,5700,['李·杜兰·克里格'],6039412,6.4,30,时光尽头的恋人,https://movie.douban.com/subject/6039412/
"['安妮·海瑟薇', '罗丝玛丽·德薇特', '塞巴斯蒂安·斯坦', '比尔·欧文', '安娜·迪佛·史密斯']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1320709012.jpg,972,1439,['乔纳森·戴米'],2267369,6.9,35,蕾切尔的婚礼,https://movie.douban.com/subject/2267369/
"['杰西卡·查斯坦', '古古·姆巴塔-劳', '约翰·利思戈', '艾丽森·皮尔', '迈克尔·斯图巴']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2356912156.jpg,1350,2000,['约翰·马登'],26703158,8.7,45,斯隆女士,https://movie.douban.com/subject/26703158/
"['布拉德·皮特', '西恩·潘', '杰西卡·查斯坦', '亨特·麦奎肯', '拉勒米·艾普勒']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2242204049.jpg,2560,3842,['泰伦斯·马力克'],2336735,7.0,35,生命之树,https://movie.douban.com/subject/2336735/
[],https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2508642718.jpg,441,621,['Dony Permedi'],2338160,9.0,45,无翼鸟,https://movie.douban.com/subject/2338160/
"['查理·卓别林', '宝莲·高黛', '杰克·奥克']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1960167314.jpg,812,1200,['查理·卓别林'],1295646,8.9,45,大独裁者,https://movie.douban.com/subject/1295646/
"['阿尔·帕西诺', '约翰尼·德普', '迈克尔·马德森', '布鲁诺·柯比', '詹姆斯·拉索']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p861660217.jpg,528,755,['迈克·内威尔'],1293731,8.1,40,忠奸人,https://movie.douban.com/subject/1293731/
"['克林特·伊斯特伍德', '吉恩·哈克曼', '摩根·弗里曼', '理查德·哈里斯', '杰姆·沃尔福特']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1083392613.jpg,2100,3155,['克林特·伊斯特伍德'],1293566,8.4,40,不可饶恕,https://movie.douban.com/subject/1293566/
"['尼古拉斯·凯奇', '蒂娅·里欧妮', '唐·钱德尔', '杰里米·皮文', '绍尔·鲁宾内克']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p622619176.jpg,1075,1499,['布莱特·拉特纳'],1301886,8.0,40,居家男人,https://movie.douban.com/subject/1301886/
"['丹尼尔·戴-刘易斯', '米歇尔·菲佛', '薇诺娜·瑞德', '亚历克西斯·史密斯', '罗伯特·肖恩·莱纳德']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2158822615.jpg,999,1500,['马丁·斯科塞斯'],1301465,8.2,40,纯真年代,https://movie.douban.com/subject/1301465/
"['伊丽莎白·泰勒', '理查德·伯顿', '雷克斯·哈里森', '帕梅拉·布朗', '乔治·科尔']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2496023539.jpg,710,1000,['约瑟夫·L·曼凯维奇'],1292550,7.7,40,埃及艳后,https://movie.douban.com/subject/1292550/
"['威廉·达福', '肖恩·派特里克·弗兰纳里', '诺曼·瑞杜斯', '大卫·德拉·洛可', '罗恩·杰里米']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p921876170.jpg,511,770,['特洛伊·达菲'],1469049,8.2,40,处刑人,https://movie.douban.com/subject/1469049/
"['玛格特·罗比', '塞巴斯蒂安·斯坦', '艾莉森·珍妮', '凯特琳·卡弗', '麦肯娜·格瑞丝']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2508862676.jpg,4050,6000,['克雷格·吉勒斯佩'],26756049,8.0,40,我，花样女王,https://movie.douban.com/subject/26756049/
"['小罗伯特·唐尼', '罗伯特·杜瓦尔', '维拉·法米加', '莉顿·梅斯特', '文森特·多诺费奥']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2197746452.jpg,1382,2048,['大卫·道金'],10546747,7.8,40,法官老爹,https://movie.douban.com/subject/10546747/
"['妮可·基德曼', '艾伦·艾克哈特', '黛安·韦斯特', '迈尔斯·特勒', '坦米·布兰查德']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1762809157.jpg,2400,3556,['约翰·卡梅隆·米切尔'],3641108,7.3,35,兔子洞,https://movie.douban.com/subject/3641108/
"['加布蕾·丝迪贝', '莫妮克', '宝拉·巴顿', '玛丽亚·凯莉', '蓝尼·克罗维兹']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p558068336.jpg,510,755,['李·丹尼尔斯'],3011072,8.1,40,珍爱,https://movie.douban.com/subject/3011072/
"['莱昂纳多·迪卡普里奥', '娜奥米·沃茨', '朱迪·丹奇', '艾米·汉莫', '乔什·卢卡斯']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1351876164.jpg,2400,3556,['克林特·伊斯特伍德'],4709671,7.1,35,胡佛,https://movie.douban.com/subject/4709671/
"['格利高里·派克', '约翰·梅根纳', '弗兰克·奥弗顿', '罗斯玛丽·墨菲', '鲁斯·怀特']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2164106144.jpg,1001,1500,['罗伯特·马利根'],1297991,8.5,45,杀死一只知更鸟,https://movie.douban.com/subject/1297991/
"['迈克尔·法斯宾德', '凯特·温丝莱特', '塞斯·罗根', '杰夫·丹尼尔斯', '迈克尔·斯图巴']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2264942503.jpg,3158,5000,['丹尼·博伊尔'],25850443,7.2,35,史蒂夫·乔布斯,https://movie.douban.com/subject/25850443/
"['萨尔玛·海耶克', '阿尔弗雷德·莫里纳', '米娅·麦斯特罗', '艾什莉·贾德', '安东尼奥·班德拉斯']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1323808729.jpg,1033,1500,['朱丽·泰莫'],1291852,8.7,45,弗里达,https://movie.douban.com/subject/1291852/
"['克里斯托弗·里夫', '简·西摩', '克里斯托弗·普卢默', '特雷莎·怀特', '比尔·厄尔文']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1073956789.jpg,666,928,['吉诺特·兹瓦克'],1292780,7.8,40,时光倒流七十年,https://movie.douban.com/subject/1292780/
"['乔治娅·格洛梅', '亚伦·泰勒-约翰逊', '埃莉诺·汤姆林森', '西恩·博克', '托米·巴斯托']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p475586702.jpg,988,1400,['顾伦德·查达哈'],3001472,7.2,35,青春爱欲吻,https://movie.douban.com/subject/3001472/
"['戴恩·德哈恩', '亚历克斯·罗素', '迈克尔·B·乔丹', '迈克尔·凯利', '阿什丽·欣肖']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1341200411.jpg,500,742,['乔什·特兰克'],6053731,6.9,35,超能失控,https://movie.douban.com/subject/6053731/
"['基努·里维斯', '詹妮弗·康纳利', '贾登·史密斯', '约翰·克立斯', '凯西·贝茨']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p781734137.jpg,864,1280,['斯科特·德瑞克森'],2225321,5.7,30,地球停转之日,https://movie.douban.com/subject/2225321/
"['大塚明夫', '克莱顿·华生', '帕梅拉·阿德龙', '海蒂·布雷斯', ""Terrence 'T.C.' Carson""]",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1185327352.jpg,1000,1471,"['钟彼得', '川尻善昭', '小池健', '前田真宏', '森本晃司', '渡边信一郎']",1292347,8.8,45,黑客帝国动画版,https://movie.douban.com/subject/1292347/
"['杰瑞米·桑普特', '蕾切儿·哈伍德', '詹森·艾萨克', '理查德·布赖尔斯', '琳恩·雷德格瑞夫']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p473296862.jpg,580,865,['P·J·霍根'],1307931,8.1,40,小飞侠彼得潘,https://movie.douban.com/subject/1307931/
"['米基·洛克', '玛丽莎·托梅', '埃文·蕾切尔·伍德', '马克·马戈利斯', '托德·巴里']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2508065161.jpg,1013,1500,['达伦·阿伦诺夫斯基'],3007826,8.3,40,摔角王,https://movie.douban.com/subject/3007826/
"['弗莱迪·海默', '玛丽·露易斯·帕克', '尼克·诺特', '莎拉·伯格', '安德鲁·麦卡锡']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1528646542.jpg,1330,1772,['马克·沃特斯'],2155676,7.2,35,奇幻精灵事件簿,https://movie.douban.com/subject/2155676/
"['约翰尼·德普', '弗兰克·兰格拉', '莉娜·奥琳', '艾玛纽尔·塞尼耶', '芭芭拉·杰夫德']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1407499325.jpg,1140,1619,['罗曼·波兰斯基'],1294789,7.2,35,第九道门,https://movie.douban.com/subject/1294789/
"['凯文·科斯特纳', '加里·奥德曼', '汤米·李·琼斯', '瑞恩·雷诺兹', '盖尔·加朵']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2351313845.jpg,2835,4134,['阿里尔·弗罗门'],25944714,6.4,30,超脑48小时,https://movie.douban.com/subject/25944714/
"['瑞秋·麦克亚当斯', '哈里森·福特', '黛安·基顿', '诺亚·比恩', '杰克·戴维森']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p689627900.jpg,945,1400,['罗杰·米歇尔'],3392569,7.7,40,早间主播,https://movie.douban.com/subject/3392569/
"['克里斯·派恩', '本·福斯特', '杰夫·布里吉斯', '凯蒂·米克松', '凯文·兰金']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2351955874.jpg,2764,4096,['大卫·马肯兹'],26389148,7.9,40,赴汤蹈火,https://movie.douban.com/subject/26389148/
"['多姆纳尔·格里森', '迈克尔·法斯宾德', '玛吉·吉伦哈尔', '斯科特·麦克纳里', '弗朗索瓦·西维尔']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2195768476.jpg,4050,6000,['伦尼·阿伯拉罕森'],10763928,7.8,40,弗兰克,https://movie.douban.com/subject/10763928/
